1994/9/30,3026.3
1994/10/3,2983.5
1994/10/4,3001.8
1994/10/5,2956.3
1994/10/6,2984.4
1994/10/7,2998.7
1994/10/10,3032.3
1994/10/11,3073
1994/10/12,3100.5
1994/10/13,3141.9
1994/10/14,3106.7
1994/10/17,3120.2
1994/10/18,3085.3
1994/10/19,3060.8
1994/10/20,3063.2
1994/10/21,3032.8
1994/10/24,3029.1
1994/10/25,3000.9
1994/10/26,2999.9
1994/10/27,3029.6
1994/10/28,3083.8
1994/10/31,3097.4
1994/11/1,3096.3
1994/11/2,3081.3
1994/11/3,3104.4
1994/11/4,3097.6
1994/11/7,3065.8
1994/11/8,3063.8
1994/11/9,3099.6
1994/11/10,3103.5
1994/11/11,3075.9
1994/11/14,3095.3
1994/11/15,3135.4
1994/11/16,3146.5
1994/11/17,3127.5
1994/11/18,3131
1994/11/21,3121
1994/11/22,3078.7
1994/11/23,3027.5
1994/11/24,3036.6
1994/11/25,3033.5
1994/11/28,3047.1
1994/11/29,3061.1
1994/11/30,3081.4
1994/12/1,3039.6
1994/12/2,3017.3
1994/12/5,3033.5
1994/12/6,3016.1
1994/12/7,3012.5
1994/12/8,3013.8
1994/12/9,2977.3
1994/12/12,2943.4
1994/12/13,2946.4
1994/12/14,2980.6
1994/12/15,2973.4
1994/12/16,3013.6
1994/12/19,3034.4
1994/12/20,3058.1
1994/12/21,3070.4
1994/12/22,3091.7
1994/12/23,3083.4
1994/12/28,3095.8
1994/12/29,3065.6
1994/12/30,3065.5
1995/1/3,3065.7
1995/1/4,3051.6
1995/1/5,3032.3
1995/1/6,3065
1995/1/9,3055.8
1995/1/10,3060.4
1995/1/11,3049.4
1995/1/12,3033.2
1995/1/13,3048.3
1995/1/16,3076.7
1995/1/17,3054.4
1995/1/18,3054.9
1995/1/19,3028.6
1995/1/20,2995
1995/1/23,2954.2
1995/1/24,2969
1995/1/25,2982.2
1995/1/26,3007.3
1995/1/27,3022.2
1995/1/30,2995.9
1995/1/31,2991.6
1995/2/1,3017.3
1995/2/2,3034.7
1995/2/3,3059.7
1995/2/6,3062
1995/2/7,3072.7
1995/2/8,3072.5
1995/2/9,3099
1995/2/10,3109.9
1995/2/13,3081.1
1995/2/14,3071.3
1995/2/15,3074.9
1995/2/16,3051.1
1995/2/17,3044.2
1995/2/20,3018.6
1995/2/21,3023.4
1995/2/22,3019.5
1995/2/23,3049.3
1995/2/24,3037.7
1995/2/27,3025.3
1995/2/28,3009.3
1995/3/1,3041.2
1995/3/2,3038.2
1995/3/3,3025.1
1995/3/6,3001.9
1995/3/7,2977
1995/3/8,2992.1
1995/3/9,2986.9
1995/3/10,3021.1
1995/3/13,3011.8
1995/3/14,3050.6
1995/3/15,3047
1995/3/16,3094.1
1995/3/17,3089.3
1995/3/20,3124.2
1995/3/21,3135
1995/3/22,3139.7
1995/3/23,3136.4
1995/3/24,3153.4
1995/3/27,3149.8
1995/3/28,3128.3
1995/3/29,3142.3
1995/3/30,3176.2
1995/3/31,3137.9
1995/4/3,3143.1
1995/4/4,3188.1
1995/4/5,3190.2
1995/4/6,3200.9
1995/4/7,3210.9
1995/4/10,3204.2
1995/4/11,3190.9
1995/4/12,3209.8
1995/4/13,3208.8
1995/4/18,3194.5
1995/4/19,3170.1
1995/4/20,3174.7
1995/4/21,3199.9
1995/4/24,3209.3
1995/4/25,3214.9
1995/4/26,3226.2
1995/4/27,3217.6
1995/4/28,3216.7
1995/5/1,3220.4
1995/5/2,3248.2
1995/5/3,3262.6
1995/5/4,3264.3
1995/5/5,3251.7
1995/5/9,3261.2
1995/5/10,3290.1
1995/5/11,3317.9
1995/5/12,3310.3
1995/5/15,3310.7
1995/5/16,3300.8
1995/5/17,3297.4
1995/5/18,3285.8
1995/5/19,3261
1995/5/22,3284.2
1995/5/23,3291.8
1995/5/24,3327.3
1995/5/25,3328.2
1995/5/26,3311.1
1995/5/30,3309.9
1995/5/31,3319.4
1995/6/1,3340.6
1995/6/2,3345
1995/6/5,3376.6
1995/6/6,3380
1995/6/7,3370.8
1995/6/8,3380.8
1995/6/9,3337.7
1995/6/12,3344.6
1995/6/13,3348
1995/6/14,3339.8
1995/6/15,3370.4
1995/6/16,3366.1
1995/6/19,3381.3
1995/6/20,3377.2
1995/6/21,3378.3
1995/6/22,3403.8
1995/6/23,3379.4
1995/6/26,3309.2
1995/6/27,3313.2
1995/6/28,3282.7
1995/6/29,3294
1995/6/30,3314.6
1995/7/3,3323.7
1995/7/4,3349.2
1995/7/5,3394.9
1995/7/6,3388.3
1995/7/7,3462.9
1995/7/10,3455
1995/7/11,3464
1995/7/12,3450.6
1995/7/13,3447.2
1995/7/14,3429.2
1995/7/17,3442.6
1995/7/18,3420.7
1995/7/19,3405.3
1995/7/20,3400.4
1995/7/21,3413.1
1995/7/24,3431.6
1995/7/25,3432.9
1995/7/26,3454.3
1995/7/27,3458.3
1995/7/28,3468.9
1995/7/31,3463.3
1995/8/1,3449.9
1995/8/2,3499.9
1995/8/3,3475.6
1995/8/4,3482.4
1995/8/7,3483.5
1995/8/8,3468.8
1995/8/9,3468.3
1995/8/10,3474.7
1995/8/11,3467.5
1995/8/14,3441.4
1995/8/15,3444.4
1995/8/16,3465.1
1995/8/17,3470.6
1995/8/18,3509.8
1995/8/21,3535.7
1995/8/22,3530.2
1995/8/23,3515.9
1995/8/24,3520
1995/8/25,3524.9
1995/8/29,3502.6
1995/8/30,3504
1995/8/31,3477.8
1995/9/1,3509.4
1995/9/4,3522.7
1995/9/5,3532.4
1995/9/6,3557.7
1995/9/7,3545.6
1995/9/8,3554.5
1995/9/11,3549.3
1995/9/12,3535.9
1995/9/13,3570.8
1995/9/14,3565.4
1995/9/15,3564.6
1995/9/18,3533.3
1995/9/19,3541.4
1995/9/20,3561.5
1995/9/21,3557.9
1995/9/22,3514.8
1995/9/25,3507
1995/9/26,3523.3
1995/9/27,3485
1995/9/28,3479
1995/9/29,3508.2
1995/10/2,3520.2
1995/10/3,3524.2
1995/10/4,3544.1
1995/10/5,3544.4
1995/10/6,3526.5
1995/10/9,3510.3
1995/10/10,3460.1
1995/10/11,3474.3
1995/10/12,3523.8
1995/10/13,3568
1995/10/16,3557.3
1995/10/17,3562.2
1995/10/18,3593
1995/10/19,3578.6
1995/10/20,3551.4
1995/10/23,3531.5
1995/10/24,3535.3
1995/10/25,3537.8
1995/10/26,3519.6
1995/10/27,3497.9
1995/10/30,3510
1995/10/31,3529.1
1995/11/1,3518.7
1995/11/2,3523
1995/11/3,3500.4
1995/11/6,3514.8
1995/11/7,3522.4
1995/11/8,3537.1
1995/11/9,3541.6
1995/11/10,3523.4
1995/11/13,3536.8
1995/11/14,3547.9
1995/11/15,3571.4
1995/11/16,3610.8
1995/11/17,3609.2
1995/11/20,3628.8
1995/11/21,3604.1
1995/11/22,3632.4
1995/11/23,3602.5
1995/11/24,3624
1995/11/27,3649
1995/11/28,3648.8
1995/11/29,3655.5
1995/11/30,3664.3
1995/12/1,3680.4
1995/12/4,3669.7
1995/12/5,3664.2
1995/12/6,3662.8
1995/12/7,3639.5
1995/12/8,3630
1995/12/11,3652.1
1995/12/12,3654.9
1995/12/13,3662.4
1995/12/14,3671.6
1995/12/15,3642.6
1995/12/18,3596.1
1995/12/19,3576.9
1995/12/20,3613.7
1995/12/21,3633.3
1995/12/22,3658.3
1995/12/27,3676.4
1995/12/28,3676.7
1995/12/29,3689.3
1996/1/2,3687.9
1996/1/3,3715.6
1996/1/4,3714.1
1996/1/5,3704.5
1996/1/8,3720.6
1996/1/9,3700.3
1996/1/10,3671.5
1996/1/11,3654.9
1996/1/12,3657.3
1996/1/15,3662.7
1996/1/16,3710.6
1996/1/17,3704.2
1996/1/18,3748.7
1996/1/19,3748.4
1996/1/22,3754.2
1996/1/23,3735
1996/1/24,3758.2
1996/1/25,3734.2
1996/1/26,3734.7
1996/1/29,3734.6
1996/1/30,3735.3
1996/1/31,3759.3
1996/2/1,3752.8
1996/2/2,3781.3
1996/2/5,3746.6
1996/2/6,3747.5
1996/2/7,3726.1
1996/2/8,3708.4
1996/2/9,3716.3
1996/2/12,3726.6
1996/2/13,3747.6
1996/2/14,3745
1996/2/15,3779.8
1996/2/16,3770.9
1996/2/19,3744.3
1996/2/20,3714.6
1996/2/21,3725.6
1996/2/22,3740
1996/2/23,3740.3
1996/2/26,3704.2
1996/2/27,3715.9
1996/2/28,3738.2
1996/2/29,3727.6
1996/3/1,3752.7
1996/3/4,3768.6
1996/3/5,3777.1
1996/3/6,3758.9
1996/3/7,3758.2
1996/3/8,3710.3
1996/3/11,3674.5
1996/3/12,3639.5
1996/3/13,3640.3
1996/3/14,3681.8
1996/3/15,3644.8
1996/3/18,3669.6
1996/3/19,3693
1996/3/20,3685.4
1996/3/21,3698.3
1996/3/22,3707
1996/3/25,3681.9
1996/3/26,3660.9
1996/3/27,3672.4
1996/3/28,3672.6
1996/3/29,3699.7
1996/4/1,3718.4
1996/4/2,3728.5
1996/4/3,3725.1
1996/4/4,3755.6
1996/4/9,3758.6
1996/4/10,3767.4
1996/4/11,3744.2
1996/4/12,3766.8
1996/4/15,3790.5
1996/4/16,3825.3
1996/4/17,3805.6
1996/4/18,3820.7
1996/4/19,3857.1
1996/4/22,3852.7
1996/4/23,3833
1996/4/24,3817.6
1996/4/25,3819.3
1996/4/26,3832.8
1996/4/29,3809.2
1996/4/30,3817.9
1996/5/1,3806
1996/5/2,3776.4
1996/5/3,3751.6
1996/5/7,3723
1996/5/8,3707.3
1996/5/9,3728.3
1996/5/10,3754.4
1996/5/13,3739.2
1996/5/14,3759.7
1996/5/15,3776.2
1996/5/16,3753.6
1996/5/17,3789.6
1996/5/20,3778.2
1996/5/21,3789.4
1996/5/22,3764.2
1996/5/23,3747
1996/5/24,3752.1
1996/5/28,3760.2
1996/5/29,3775.7
1996/5/30,3746.7
1996/5/31,3747.8
1996/6/3,3739.2
1996/6/4,3755.2
1996/6/5,3753.4
1996/6/6,3760.3
1996/6/7,3706.8
1996/6/10,3728.8
1996/6/11,3755.7
1996/6/12,3769.2
1996/6/13,3761.7
1996/6/14,3753.6
1996/6/17,3761.5
1996/6/18,3756.4
1996/6/19,3753.2
1996/6/20,3727.5
1996/6/21,3722.3
1996/6/24,3710.8
1996/6/25,3679.5
1996/6/26,3695.5
1996/6/27,3678.8
1996/6/28,3711
1996/7/1,3725.6
1996/7/2,3725.7
1996/7/3,3714.1
1996/7/4,3760.6
1996/7/5,3743.2
1996/7/8,3741.5
1996/7/9,3752.3
1996/7/10,3765.8
1996/7/11,3749
1996/7/12,3728.3
1996/7/15,3698.3
1996/7/16,3632.3
1996/7/17,3658.2
1996/7/18,3693.4
1996/7/19,3710.5
1996/7/22,3681.3
1996/7/23,3708.4
1996/7/24,3668.8
1996/7/25,3684.7
1996/7/26,3673.3
1996/7/29,3678.8
1996/7/30,3668.5
1996/7/31,3703.2
1996/8/1,3734.4
1996/8/2,3770.6
1996/8/5,3788.3
1996/8/6,3788.4
1996/8/7,3811.1
1996/8/8,3811.4
1996/8/9,3810.7
1996/8/12,3803.3
1996/8/13,3823.4
1996/8/14,3830.3
1996/8/15,3837.4
1996/8/16,3872.9
1996/8/19,3863.7
1996/8/20,3883.2
1996/8/21,3872.1
1996/8/22,3891.1
1996/8/23,3907.5
1996/8/27,3905.7
1996/8/28,3918.7
1996/8/29,3885
1996/8/30,3867.6
1996/9/2,3884.4
1996/9/3,3855.9
1996/9/4,3872.7
1996/9/5,3887.2
1996/9/6,3893
1996/9/9,3910.8
1996/9/10,3916.1
1996/9/11,3905.6
1996/9/12,3932.6
1996/9/13,3967.9
1996/9/16,3977.2
1996/9/17,3972.3
1996/9/18,3955.7
1996/9/19,3974.3
1996/9/20,3964.1
1996/9/23,3919.7
1996/9/24,3910.5
1996/9/25,3935.7
1996/9/26,3933.2
1996/9/27,3946.4
1996/9/30,3953.7
1996/10/1,3992.2
1996/10/2,4015.1
1996/10/3,4000
1996/10/4,4025
1996/10/7,4031.5
1996/10/8,4035.6
1996/10/9,4009.3
1996/10/10,3994.7
1996/10/11,4028.1
1996/10/14,4038.7
1996/10/15,4050.8
1996/10/16,4024.4
1996/10/17,4042.1
1996/10/18,4053.1
1996/10/21,4073.1
1996/10/22,4057.2
1996/10/23,4028.4
1996/10/24,3999.4
1996/10/25,4022.4
1996/10/28,4025.3
1996/10/29,3993.5
1996/10/30,3963.9
1996/10/31,3979.1
1996/11/1,3948.5
1996/11/4,3928.1
1996/11/5,3921.1
1996/11/6,3935.7
1996/11/7,3900.4
1996/11/8,3910.8
1996/11/11,3914.4
1996/11/12,3934.3
1996/11/13,3926.9
